,duration_days,total_budget,avg_ctr,avg_cvr,pca_interest_1,pca_interest_2,ad_platform_Facebook,ad_platform_Instagram,ad_type_Carousel,ad_type_Image,ad_type_Stories,ad_type_Video,target_gender_All,target_gender_Female,target_gender_Male,target_age_group_18-24,target_age_group_25-34,target_age_group_35-44,target_age_group_All
12,-0.6193131355624792,-1.4409931310068644,-0.027610419462237832,-0.3697756624896741,0.6822326444990008,0.5571828804358355,1,0,0,0,1,0,0,1,0,1,0,0,0
13,1.2289111769006196,0.3163506127331429,-0.9560888951501226,1.489237098114556,-0.10768977224006424,-0.2027248844911741,1,0,0,0,1,0,0,1,0,1,0,0,0
14,-0.44045271822734067,-1.0623832834134586,0.1131779313178582,-0.6774900794196002,-0.10768977224006424,-0.2027248844911741,1,0,1,0,0,0,0,1,0,1,0,0,0
15,0.9308104813420552,-1.2285533881170416,-0.19901588497586403,1.027840283970006,0.5841991694668023,-0.5060255157707046,1,0,0,0,0,1,0,0,1,0,1,0,0
16,0.5134695075600652,-0.18515241101298793,-0.3090661542383858,0.02669625327900085,0.040426057168117535,-0.06944194427100633,1,0,1,0,0,0,0,0,1,1,0,0,0
17,1.109670898677194,-0.8690886669087245,-0.964806866975246,-0.33893895792988793,-0.11470630987940367,0.37883174653126706,0,1,0,0,1,0,1,0,0,0,0,1,0
18,1.2289111769006196,1.388688940390028,0.6780696346661401,-1.2139985083511615,0.5922003597986945,0.3463892221085673,0,1,0,1,0,0,0,1,0,1,0,0,0
19,0.9308104813420552,1.3390572961114395,0.5046637829794809,-1.2327139186627276,-0.0807441775070879,-0.0571286810062126,1,0,0,0,0,1,1,0,0,0,0,1,0
20,-1.0962742484561823,0.6728159738402222,-1.0015747359531602,2.098629116796037,-0.026814981421996776,-0.1653131848255291,0,1,0,0,1,0,1,0,0,0,0,1,0
21,1.2289111769006196,1.388688940390028,1.7906248876302582,1.3153133219719497,0.06467798862186311,0.27147511549962755,1,0,0,1,0,0,1,0,0,1,0,0,0
22,0.9308104813420552,1.3390572961114395,0.16582927833629546,-1.8401941192463847,0.5018356002857489,0.5764449511134121,0,1,0,1,0,0,0,1,0,1,0,0,0
23,1.3481514551240454,1.6761392876742212,-0.5777088521539644,0.4329575990666548,0.16766489064249945,-0.4964913618641537,1,0,1,0,0,0,1,0,0,0,0,1,0
24,-1.8117159177967366,0.7769384057151861,-0.26456580092512694,0.7358069659265428,-0.026814981421996776,-0.1653131848255291,1,0,1,0,0,0,1,0,0,0,1,0,0
25,-0.14235202266877633,-0.5432756941376811,2.4555570136285323,0.4329575990666548,0.5922003597986945,0.3463892221085673,0,1,0,1,0,0,0,1,0,0,0,1,0
26,-0.08273188355706347,-1.232637165356747,-1.5359945254868355,1.9966492279554628,0.5841991694668023,-0.5060255157707046,0,1,1,0,0,0,1,0,0,0,0,1,0
27,0.39422922933663945,-1.147114130462773,0.5416098959770731,-0.2184223240677403,0.09193622758143008,-0.22692498696373872,1,0,1,0,0,0,1,0,0,0,1,0,0
28,0.9308104813420552,-1.2285533881170416,0.9432117488404268,-0.4860335831288664,-0.3842481805643183,0.4379074891020232,1,0,0,0,0,1,1,0,0,0,0,0,1
29,-0.9770339702327565,-0.44316153715475837,-0.5615819426496614,1.3029261624667146,-0.10768977224006424,-0.2027248844911741,1,0,0,0,0,1,0,1,0,0,0,1,0
30,-0.6193131355624792,-1.4409931310068644,0.4186593435549613,0.16796440306425345,-0.32459805124287266,-0.2173908330571878,1,0,0,0,0,1,0,1,0,1,0,0,0
31,-0.6193131355624792,0.8227116061854389,-0.3326326826511019,1.0046081791157921,-0.7233613826682987,0.18852506517574238,0,1,0,1,0,0,1,0,0,1,0,0,0
32,1.3481514551240454,1.6761392876742212,-0.6381095730241034,-0.6067609279236603,0.040426057168117535,-0.06944194427100633,1,0,0,0,0,1,1,0,0,1,0,0,0
33,0.5134695075600652,-0.18515241101298793,-0.5355015563741606,0.9589591309811967,0.16766489064249945,-0.4964913618641537,1,0,0,0,0,1,1,0,0,1,0,0,0
34,0.9308104813420552,1.1017991882571425,-1.2998687584279347,-1.4268719483367045,0.040426057168117535,-0.06944194427100633,1,0,0,1,0,0,0,1,0,0,0,0,1
35,-0.44045271822734067,-1.0623832834134586,-0.9822113567283505,2.220507520532334,-0.10768977224006424,-0.2027248844911741,0,1,0,0,1,0,0,1,0,0,0,1,0
36,-0.9770339702327565,-0.44316153715475837,0.22192292051758067,-0.8066119024993972,-0.3659281835259773,-0.41469560875180994,0,1,0,1,0,0,1,0,0,0,0,0,1
37,-0.08273188355706347,-0.22891247634812018,0.6126214603254428,-0.24803517613762302,-0.32459805124287266,-0.2173908330571878,1,0,0,0,0,1,0,1,0,0,0,0,1
38,-1.155894387567895,0.10790662621139675,0.6172854120798111,-0.8657015503494737,-0.6641591929784214,-0.6046733386272942,1,0,0,0,0,1,0,1,0,1,0,0,0
39,-0.08273188355706347,-0.22891247634812018,-0.21326137942873885,0.39233146448788964,-0.2991350845674312,-0.4567244498411128,1,0,0,0,1,0,0,0,1,0,0,1,0
40,-0.738553413785905,-1.4605994867592884,-0.12867931292742865,-0.3849170383813054,0.5569409305072353,-0.007625413307338326,0,1,0,1,0,0,1,0,0,0,0,1,0
41,-0.08273188355706347,-0.22891247634812018,-0.21326137942873885,0.39233146448788964,-0.2991350845674312,-0.4567244498411128,1,0,0,0,1,0,0,0,1,0,0,1,0
42,0.27498895111321375,1.3317464781158834,-1.4341582941960291,2.5529031670858693,-0.24762491415411866,-0.6142074925338451,1,0,0,1,0,0,1,0,0,0,0,0,1
43,0.9308104813420552,1.3390572961114395,0.5046637829794809,-1.2327139186627276,-0.0807441775070879,-0.0571286810062126,1,0,0,0,0,1,1,0,0,0,0,1,0
44,0.21536881200150088,-1.3795107477760395,-0.6890206141823976,-0.6911152043090018,0.4658959000949436,-0.3065136319886694,0,1,0,0,1,0,0,0,1,0,0,1,0
45,1.2289111769006196,1.388688940390028,0.6780696346661401,-1.2139985083511615,0.5922003597986945,0.3463892221085673,0,1,0,1,0,0,0,1,0,1,0,0,0
46,0.5134695075600652,-0.18515241101298793,-0.5355015563741606,0.9589591309811967,0.16766489064249945,-0.4964913618641537,1,0,0,0,0,1,1,0,0,1,0,0,0
47,0.9308104813420552,-1.2285533881170416,0.9432117488404268,-0.4860335831288664,-0.3842481805643183,0.4379074891020232,1,0,0,0,0,1,1,0,0,0,0,0,1
48,0.6923299248952038,0.7165005368276905,-1.4649027884834633,0.11867995421205471,-0.37897518695953203,-0.24710641088169694,1,0,0,0,1,0,0,0,1,0,0,0,1
49,-1.8117159177967366,0.7769384057151861,0.421600722146846,0.6497905777059827,0.5911876140867092,0.25829466175450444,1,0,1,0,0,0,1,0,0,0,0,1,0
50,0.5134695075600652,-0.18515241101298793,-0.3090661542383858,0.02669625327900085,0.040426057168117535,-0.06944194427100633,1,0,1,0,0,0,0,0,1,1,0,0,0
51,-1.155894387567895,0.10790662621139675,1.975051177285132,-0.6774900794196002,0.4658959000949436,-0.3065136319886694,0,1,0,1,0,0,0,0,1,0,1,0,0
52,0.6923299248952038,0.7165005368276905,-0.843342484380384,-0.6497288874574437,0.06467798862186311,0.27147511549962755,0,1,0,0,1,0,0,0,1,1,0,0,0
53,-0.738553413785905,0.21574040923810758,-0.32061755149039795,-1.470666992624068,0.09294897329341535,-0.13883042660967587,1,0,1,0,0,0,0,1,0,0,0,0,1
54,-0.3808325791156278,-0.9808962988865733,-0.2372980561739454,0.9589591309811967,-0.3659281835259773,-0.41469560875180994,1,0,1,0,0,0,1,0,0,0,0,1,0
55,-0.8577936920093308,-0.7172057188840647,0.3620252557073315,-1.1653168052285907,0.09148828794986184,-0.3648250686075644,1,0,0,0,0,1,0,1,0,0,0,1,0
56,-1.155894387567895,0.10790662621139675,0.35346557718232846,0.8282016880193901,0.5841991694668023,-0.5060255157707046,1,0,1,0,0,0,1,0,0,1,0,0,0
57,-1.155894387567895,-1.6923498352728623,-0.8139032469729395,0.6289189540936412,0.5841991694668023,-0.5060255157707046,1,0,0,0,1,0,0,1,0,1,0,0,0
58,-1.0366541093444694,-0.43361107698108975,-1.1154265087713775,-0.30734085325751515,-0.24762491415411866,-0.6142074925338451,0,1,1,0,0,0,0,1,0,0,0,1,0
59,-0.5596929964507664,-0.09175600695278022,2.155577906089094,-0.7235189987350926,-0.4139500650438331,0.10075945630171987,0,1,0,0,1,0,0,0,1,0,0,1,0
60,-1.8117159177967366,-0.6038109727897791,-0.037719536436711505,-1.4358445915565545,-0.0807441775070879,-0.0571286810062126,1,0,0,1,0,0,0,1,0,0,1,0,0
61,1.2289111769006196,1.388688940390028,1.2931366444972863,0.7660919026125315,-0.024674025179097295,0.5896254048585353,0,1,0,1,0,0,0,1,0,0,0,1,0
62,0.5134695075600652,-0.18515241101298793,-0.4382152846577553,-0.7439839523828489,-0.3659281835259773,-0.41469560875180994,1,0,1,0,0,0,1,0,0,0,0,1,0
63,0.036508394666362264,0.29825000069138313,-0.6906656358759281,-0.7310056301900221,0.010300852905203751,0.24175953767511846,0,1,1,0,0,0,0,1,0,0,0,0,1
64,-1.0962742484561823,0.6728159738402222,-1.0015747359531602,2.098629116796037,-0.026814981421996776,-0.1653131848255291,0,1,0,0,1,0,1,0,0,0,0,1,0
65,0.155748672889788,1.091060641918421,1.2832257758622978,0.6864293517646046,0.5911876140867092,0.25829466175450444,1,0,0,0,1,0,1,0,0,0,1,0,0
66,-1.8117159177967366,-0.6038109727897791,-0.037719536436711505,-1.4358445915565545,-0.0807441775070879,-0.0571286810062126,1,0,0,1,0,0,0,1,0,0,1,0,0
67,0.27498895111321375,1.3317464781158834,0.9979386067999969,-0.9430319155793567,-0.11616699522295718,0.15283710453337856,0,1,1,0,0,0,0,0,1,1,0,0,0
68,-1.8117159177967366,0.7769384057151861,-0.9228429519657363,0.06280837290456985,0.040426057168117535,-0.06944194427100633,1,0,1,0,0,0,1,0,0,0,1,0,0
69,-0.08273188355706347,-1.232637165356747,0.8387410939093539,-0.49981845086179916,-0.4731522547337105,0.8939578601047565,1,0,0,0,1,0,0,1,0,0,0,1,0
70,0.9308104813420552,1.3390572961114395,0.5046637829794809,-1.2327139186627276,-0.0807441775070879,-0.0571286810062126,1,0,0,0,0,1,1,0,0,0,0,1,0
71,1.4077715942357583,1.8670819864890322,1.5737547009463415,0.5192618227832034,0.6822326444990008,0.5571828804358355,1,0,1,0,0,0,0,1,0,1,0,0,0
72,0.45384936844835233,0.889331669892272,0.0014910011520899605,0.27618851504506603,-0.26549697156089147,0.37629568696381355,1,0,0,0,0,1,0,0,1,0,0,0,1
73,0.6923299248952038,0.7165005368276905,0.4089202161346699,-1.1552408248148494,0.16766489064249945,-0.4964913618641537,1,0,0,0,1,0,0,1,0,0,0,0,1
74,0.155748672889788,1.091060641918421,1.2832257758622978,0.6864293517646046,0.5911876140867092,0.25829466175450444,1,0,0,0,1,0,1,0,0,0,1,0,0
75,1.2289111769006196,1.388688940390028,0.3092167212259103,0.185486402146861,-0.10768977224006424,-0.2027248844911741,1,0,0,1,0,0,0,0,1,0,0,0,1
76,1.2289111769006196,1.388688940390028,1.1361784554159113,0.6478829561930272,0.46544796046337533,-0.444413713632495,0,1,1,0,0,0,0,1,0,0,1,0,0
77,0.9308104813420552,-1.2285533881170416,-0.19901588497586403,1.027840283970006,0.5841991694668023,-0.5060255157707046,1,0,0,0,0,1,0,0,1,0,1,0,0
78,-0.14235202266877633,-0.5432756941376811,0.7681518629780243,-0.540243737134782,-0.36637612315754553,-0.5525956903956355,1,0,0,0,1,0,0,0,1,0,0,0,1
79,-1.8117159177967366,0.7769384057151861,0.421600722146846,0.6497905777059827,0.5911876140867092,0.25829466175450444,1,0,1,0,0,0,1,0,0,0,0,1,0
80,-0.8577936920093308,-0.7172057188840647,-0.15058481874874843,-0.15716602435746907,-0.10768977224006424,-0.2027248844911741,1,0,0,0,1,0,0,1,0,0,1,0,0
81,1.050050759565481,-0.9849112242444712,-0.5325653921027712,-0.41466222652344475,0.5018356002857489,0.5764449511134121,0,1,0,1,0,0,0,0,1,1,0,0,0
82,-0.9770339702327565,-0.44316153715475837,-0.5615819426496614,1.3029261624667146,-0.10768977224006424,-0.2027248844911741,1,0,0,0,0,1,0,1,0,0,0,1,0
83,1.050050759565481,1.0730488331560382,-0.9884951307333654,-0.6355863934389867,-0.32459805124287266,-0.2173908330571878,0,1,1,0,0,0,1,0,0,0,0,1,0
84,-0.08273188355706347,-0.22891247634812018,0.6126214603254428,-0.24803517613762302,-0.32459805124287266,-0.2173908330571878,1,0,0,0,0,1,0,1,0,0,0,0,1
85,-0.8577936920093308,-0.7172057188840647,-0.5150638098381979,-0.24174478786170245,-0.3659281835259773,-0.41469560875180994,1,0,0,0,1,0,1,0,0,0,0,0,1
86,-1.8117159177967366,-0.6038109727897791,0.22084234892022991,2.098629116796037,0.6579807130452553,0.21626582066520159,1,0,0,0,0,1,1,0,0,0,0,0,1
87,-1.155894387567895,0.10790662621139675,1.2234589167615695,-0.8771211227429717,0.06467798862186311,0.27147511549962755,0,1,0,1,0,0,0,0,1,0,0,1,0
88,-1.8117159177967366,-0.6038109727897791,1.2066656459361245,-0.5793289586694339,-0.026814981421996776,-0.1653131848255291,0,1,0,0,0,1,1,0,0,0,1,0,0
89,0.21536881200150088,-1.3795107477760395,-0.826324741158372,0.945471912214157,0.040426057168117535,-0.06944194427100633,0,1,1,0,0,0,0,0,1,1,0,0,0
90,0.39422922933663945,-1.147114130462773,-0.12320680929573491,0.6709106730279952,-0.38380024093275006,0.5758075707458489,0,1,0,0,1,0,0,0,1,0,0,0,1
91,0.39422922933663945,-1.147114130462773,0.20712714968885537,1.190081016216374,0.06467798862186311,0.27147511549962755,1,0,0,0,1,0,0,1,0,0,1,0,0
92,1.2289111769006196,0.3163506127331429,-0.9515077538971335,-0.6497288874574437,-0.10768977224006424,-0.2027248844911741,1,0,0,1,0,0,1,0,0,1,0,0,0
93,-0.44045271822734067,-1.0623832834134586,-0.7977953632433641,-0.6497288874574437,0.5911876140867092,0.25829466175450444,1,0,1,0,0,0,0,1,0,0,1,0,0
94,-1.8117159177967366,0.7769384057151861,-0.26456580092512694,0.7358069659265428,-0.026814981421996776,-0.1653131848255291,1,0,1,0,0,0,1,0,0,0,1,0,0
95,-0.44045271822734067,-1.0623832834134586,-0.9822113567283505,2.220507520532334,-0.10768977224006424,-0.2027248844911741,0,1,0,0,1,0,0,1,0,0,0,1,0
96,1.2289111769006196,0.3163506127331429,-0.704905747329847,2.035375768021504,0.15872932653997615,-0.26895382805304163,1,0,0,1,0,0,0,0,1,1,0,0,0
97,-0.08273188355706347,-1.232637165356747,0.5075655785014812,1.0751442083117184,0.06467798862186311,0.27147511549962755,1,0,1,0,0,0,0,1,0,0,0,1,0
98,-0.6193131355624792,0.8227116061854389,1.1266720800517032,0.7865638430538981,-0.025354296078443264,0.060681457172359406,0,1,0,0,1,0,0,0,1,1,0,0,0
99,-0.738553413785905,0.21574040923810758,0.7889797808332186,0.4329575990666548,-0.10768977224006424,-0.2027248844911741,1,0,0,0,1,0,0,0,1,0,0,1,0
100,0.27498895111321375,1.3317464781158834,0.5179058283340643,-1.2510180012751384,0.4115187643782842,-0.3362292098131785,1,0,0,1,0,0,1,0,0,1,0,0,0
101,0.9308104813420552,1.3390572961114395,-0.34974900033985473,-0.3544507547690529,-0.10813771187163247,-0.34062496613499976,0,1,0,0,0,1,0,0,1,0,1,0,0
102,-1.8117159177967366,0.7769384057151861,-0.26456580092512694,0.7358069659265428,-0.026814981421996776,-0.1653131848255291,1,0,1,0,0,0,1,0,0,0,1,0,0
103,-0.3808325791156278,-0.9808962988865733,-0.2372980561739454,0.9589591309811967,-0.3659281835259773,-0.41469560875180994,1,0,1,0,0,0,1,0,0,0,0,1,0
104,0.9308104813420552,-1.2285533881170416,0.9432117488404268,-0.4860335831288664,-0.3842481805643183,0.4379074891020232,1,0,0,0,0,1,1,0,0,0,0,0,1
105,0.5134695075600652,-0.18515241101298793,-0.13272416994668815,0.6709106730279952,-0.10768977224006424,-0.2027248844911741,1,0,0,0,1,0,0,1,0,1,0,0,0
106,-0.9770339702327565,-0.44316153715475837,0.22192292051758067,-0.8066119024993972,-0.3659281835259773,-0.41469560875180994,0,1,0,1,0,0,1,0,0,0,0,0,1
107,1.3481514551240454,0.06053496671236345,-1.675365048704924,-0.48372068585824024,-0.3659281835259773,-0.41469560875180994,0,1,1,0,0,0,1,0,0,0,1,0,0
108,-1.3943749440147466,1.1957710532158656,0.9485597930677899,-2.5707123509371494,0.4658959000949436,-0.3065136319886694,1,0,0,1,0,0,1,0,0,0,0,1,0
109,0.5134695075600652,-0.18515241101298793,-0.4382152846577553,-0.7439839523828489,-0.3659281835259773,-0.41469560875180994,1,0,1,0,0,0,1,0,0,0,0,1,0
110,0.5134695075600652,-0.18515241101298793,-0.5355015563741606,0.9589591309811967,0.16766489064249945,-0.4964913618641537,1,0,0,0,0,1,1,0,0,1,0,0,0
111,-1.3943749440147466,1.1957710532158656,0.736122044788351,-0.8424708773661292,-0.01664474182777259,0.09616333419015693,0,1,0,0,1,0,0,0,1,0,0,0,1
112,1.3481514551240454,1.6761392876742212,-0.6381095730241034,-0.6067609279236603,0.040426057168117535,-0.06944194427100633,1,0,0,0,0,1,1,0,0,1,0,0,0
113,0.3346090902249266,-0.29080132040393347,0.8798024329777999,-0.1881402550019283,-0.0807441775070879,-0.0571286810062126,0,1,0,0,1,0,1,0,0,1,0,0,0
114,-1.0366541093444694,-0.43361107698108975,0.5638607504251968,0.6289189540936412,-0.11571905559138894,0.2907371861772042,1,0,1,0,0,0,1,0,0,0,0,0,1
115,1.050050759565481,-0.9849112242444712,-1.9415721064826055,1.6822112373636924,0.09193622758143008,-0.22692498696373872,1,0,0,0,0,1,0,1,0,0,0,0,1
116,-0.44045271822734067,-1.0623832834134586,-0.7977953632433641,-0.6497288874574437,0.5911876140867092,0.25829466175450444,1,0,1,0,0,0,0,1,0,0,1,0,0
117,1.050050759565481,1.0730488331560382,-0.03234224065710513,0.6922837036233254,-0.32459805124287266,-0.2173908330571878,1,0,1,0,0,0,0,0,1,0,1,0,0
118,-1.155894387567895,0.10790662621139675,0.6172854120798111,-0.8657015503494737,-0.6641591929784214,-0.6046733386272942,1,0,0,0,0,1,0,1,0,1,0,0,0
119,-0.3808325791156278,-0.9808962988865733,1.511263833830605,0.39634943384183335,-0.11470630987940367,0.37883174653126706,1,0,0,0,0,1,1,0,0,0,0,1,0
120,-0.08273188355706347,-0.22891247634812018,-0.21326137942873885,0.39233146448788964,-0.2991350845674312,-0.4567244498411128,1,0,0,0,1,0,0,0,1,0,0,1,0
121,-1.8117159177967366,-0.6038109727897791,1.2066656459361245,-0.5793289586694339,-0.026814981421996776,-0.1653131848255291,0,1,0,0,0,1,1,0,0,0,1,0,0
122,-1.8117159177967366,-0.6038109727897791,-0.9615731214800469,0.8729463018630957,-0.4731522547337105,0.8939578601047565,1,0,0,0,1,0,0,1,0,0,0,1,0
123,-0.08273188355706347,-1.232637165356747,1.288689055588588,0.9702709918825848,-0.38380024093275006,0.5758075707458489,1,0,0,0,1,0,1,0,0,0,0,1,0
124,1.2289111769006196,1.388688940390028,0.3092167212259103,0.185486402146861,-0.10768977224006424,-0.2027248844911741,1,0,0,1,0,0,0,0,1,0,0,0,1
125,-0.14235202266877633,-0.5432756941376811,0.7681518629780243,-0.540243737134782,-0.36637612315754553,-0.5525956903956355,1,0,0,0,1,0,0,0,1,0,0,0,1
126,-0.6193131355624792,-1.4409931310068644,0.030697042838798677,-0.39987815979803637,-0.11470630987940367,0.37883174653126706,1,0,0,1,0,0,0,0,1,0,1,0,0
127,1.3481514551240454,0.06053496671236345,-1.675365048704924,-0.48372068585824024,-0.3659281835259773,-0.41469560875180994,0,1,1,0,0,0,1,0,0,0,1,0,0
128,1.4077715942357583,1.8670819864890322,1.45816639258113,0.29119832096202675,0.09193622758143008,-0.22692498696373872,0,1,1,0,0,0,1,0,0,0,1,0,0
129,0.5134695075600652,-0.18515241101298793,0.06434373248612664,-1.1242974293430636,-0.3250459908744409,-0.3552909147010134,0,1,0,0,1,0,0,0,1,0,0,1,0
130,-1.155894387567895,-1.6923498352728623,-0.3650274598126639,-1.0245049789465548,0.5922003597986945,0.3463892221085673,1,0,1,0,0,0,1,0,0,0,0,0,1
131,1.3481514551240454,0.06053496671236345,-0.6410586180528439,0.6082914430381688,-0.026814981421996776,-0.1653131848255291,0,1,0,1,0,0,1,0,0,0,0,1,0
132,-1.0366541093444694,-0.43361107698108975,-0.20033916975325805,-1.4957146846199985,-0.29275521052045844,0.87469578942718,0,1,0,1,0,0,0,1,0,1,0,0,0
133,-1.155894387567895,0.10790662621139675,1.975051177285132,-0.6774900794196002,0.4658959000949436,-0.3065136319886694,0,1,0,1,0,0,0,0,1,0,1,0,0
134,-1.8117159177967366,-0.6038109727897791,1.2066656459361245,-0.5793289586694339,-0.026814981421996776,-0.1653131848255291,0,1,0,0,0,1,1,0,0,0,1,0,0
135,0.5134695075600652,-0.18515241101298793,-1.7181315992557178,1.4411272019028605,-0.6820312503851942,0.3858298408703645,1,0,0,0,0,1,0,0,1,1,0,0,0
136,0.9308104813420552,1.3390572961114395,0.5046637829794809,-1.2327139186627276,-0.0807441775070879,-0.0571286810062126,1,0,0,0,0,1,1,0,0,0,0,1,0
137,-0.738553413785905,-1.4605994867592884,0.03581836932530578,-0.025850124379761547,1.0834505559720813,-0.020805867052461437,1,0,0,1,0,0,0,1,0,0,1,0,0
138,-0.08273188355706347,-1.232637165356747,0.8387410939093539,-0.49981845086179916,-0.4731522547337105,0.8939578601047565,1,0,0,0,1,0,0,1,0,0,0,1,0
139,0.5134695075600652,-0.18515241101298793,-0.13272416994668815,0.6709106730279952,-0.10768977224006424,-0.2027248844911741,1,0,0,0,1,0,0,1,0,1,0,0,0
140,-0.738553413785905,0.21574040923810758,-2.829320064377482,1.4155839620437007,-0.3659281835259773,-0.41469560875180994,0,1,1,0,0,0,0,1,0,1,0,0,0
141,-0.14235202266877633,-0.5432756941376811,0.7681518629780243,-0.540243737134782,-0.36637612315754553,-0.5525956903956355,1,0,0,0,1,0,0,0,1,0,0,0,1
142,-1.3943749440147466,1.1957710532158656,0.2891627211800683,0.08325860639418785,-0.025354296078443264,0.060681457172359406,0,1,0,0,0,1,0,1,0,0,0,0,1
143,0.9308104813420552,-1.2285533881170416,1.0666319275922214,-1.5432628456970192,0.5841991694668023,-0.5060255157707046,0,1,0,1,0,0,0,1,0,0,1,0,0
144,-1.5136152222381722,-0.4391223571566783,0.5143018143456615,0.7660919026125315,0.6579807130452553,0.21626582066520159,1,0,1,0,0,0,0,0,1,0,0,0,1
145,1.2289111769006196,1.388688940390028,0.3092167212259103,0.185486402146861,-0.10768977224006424,-0.2027248844911741,1,0,0,1,0,0,0,0,1,0,0,0,1
146,0.27498895111321375,1.3317464781158834,0.5179058283340643,-1.2510180012751384,0.4115187643782842,-0.3362292098131785,1,0,0,1,0,0,1,0,0,1,0,0,0
147,0.21536881200150088,0.17448052786110885,1.294039553584039,-0.6656768062442144,0.10846270095262206,0.2967070419388829,1,0,0,1,0,0,0,0,1,1,0,0,0
148,-0.08273188355706347,-0.22891247634812018,0.6126214603254428,-0.24803517613762302,-0.32459805124287266,-0.2173908330571878,1,0,0,0,0,1,0,1,0,0,0,0,1
149,-0.6193131355624792,-1.4409931310068644,0.4186593435549613,0.16796440306425345,-0.32459805124287266,-0.2173908330571878,1,0,0,0,0,1,0,1,0,1,0,0,0
150,1.2289111769006196,1.388688940390028,-0.41759203474989304,-1.09223559789037,0.040426057168117535,-0.06944194427100633,1,0,0,1,0,0,0,0,1,0,1,0,0
151,-0.14235202266877633,-0.5432756941376811,0.7681518629780243,-0.540243737134782,-0.36637612315754553,-0.5525956903956355,1,0,0,0,1,0,0,0,1,0,0,0,1
152,0.3346090902249266,-0.29080132040393347,0.8490746692684585,1.2134436816598517,-0.3659281835259773,-0.41469560875180994,1,0,0,0,1,0,0,1,0,0,0,1,0
153,-0.14235202266877633,-0.5432756941376811,2.4555570136285323,0.4329575990666548,0.5922003597986945,0.3463892221085673,0,1,0,1,0,0,0,1,0,0,0,1,0
154,-0.6193131355624792,0.8227116061854389,-0.3326326826511019,1.0046081791157921,-0.7233613826682987,0.18852506517574238,0,1,0,1,0,0,1,0,0,1,0,0,0
155,-0.3808325791156278,-0.9808962988865733,0.18235064513563842,1.1669823356931626,-0.3659281835259773,-0.41469560875180994,0,1,1,0,0,0,0,0,1,0,0,0,1
156,1.2289111769006196,0.3163506127331429,1.7301686310410342,-0.46329205006692153,0.2337544149443877,0.8615153356820567,1,0,0,0,0,1,0,0,1,0,1,0,0
157,-0.5596929964507664,-0.09175600695278022,-0.9582424571967502,-1.787937757905855,1.0834505559720813,-0.020805867052461437,0,1,0,1,0,0,0,1,0,0,1,0,0
158,-0.6193131355624792,-1.4409931310068644,-0.3848461113702246,0.02669625327900085,0.06569073433384838,0.35956967585369043,1,0,0,0,0,1,0,0,1,0,0,1,0
159,-0.738553413785905,0.21574040923810758,-2.829320064377482,1.4155839620437007,-0.3659281835259773,-0.41469560875180994,0,1,1,0,0,0,0,1,0,1,0,0,0
160,-1.8117159177967366,-0.6038109727897791,-0.9615731214800469,0.8729463018630957,-0.4731522547337105,0.8939578601047565,1,0,0,0,1,0,0,1,0,0,0,1,0
